epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
30,0.9681934118270874,9.999999747378752e-06,0.10159086436033249,0.9702380895614624,0.09343278408050537
31,0.9868532419204712,9.999999747378752e-06,0.04925651103258133,0.976190447807312,0.06350574642419815
32,0.9966073036193848,9.999999747378752e-06,0.022298626601696014,0.9821428656578064,0.056556425988674164
33,0.9936386942863464,9.999999747378752e-06,0.024403242394328117,0.988095223903656,0.04422184079885483
34,0.9961832165718079,9.999999747378752e-06,0.016433540731668472,0.9900793433189392,0.04355378448963165
35,0.9991518259048462,9.999999747378752e-06,0.009762628003954887,0.988095223903656,0.06433528661727905
36,0.995759129524231,9.999999747378752e-06,0.012080908752977848,0.9841269850730896,0.04939296469092369
37,0.9966073036193848,9.999999747378752e-06,0.009887412190437317,0.9920634627342224,0.037079717963933945
38,0.9987277388572693,9.999999747378752e-06,0.005626301746815443,0.9940476417541504,0.035990092903375626
39,0.9995759129524231,9.999999747378752e-06,0.003912798594683409,0.988095223903656,0.03459619730710983
40,0.9995759129524231,9.999999747378752e-06,0.003124644747003913,0.988095223903656,0.03819563239812851
41,1.0,9.999999747378752e-06,0.002693915506824851,0.988095223903656,0.04227852448821068
42,1.0,9.999999747378752e-06,0.0022031147964298725,0.9920634627342224,0.03774886950850487
43,1.0,9.999999747378752e-06,0.0010024876100942492,0.976190447807312,0.07947315275669098
44,0.9991518259048462,4.999999873689376e-06,0.002597694518044591,0.9920634627342224,0.051570069044828415
45,1.0,4.999999873689376e-06,0.0008071411866694689,0.9940476417541504,0.036435794085264206
46,1.0,4.999999873689376e-06,0.0005956074455752969,0.9920634627342224,0.03868163749575615
47,1.0,4.999999873689376e-06,0.0008699402678757906,0.9920634627342224,0.033838290721178055
48,1.0,4.999999873689376e-06,0.0007881118799559772,0.9940476417541504,0.03759634867310524
49,0.9995759129524231,4.999999873689376e-06,0.0009369128965772688,0.9940476417541504,0.03449657931923866
50,0.9995759129524231,4.999999873689376e-06,0.0013006655499339104,0.9900793433189392,0.04615330323576927
51,1.0,4.999999873689376e-06,0.0007124861585907638,0.9900793433189392,0.03660552576184273
52,1.0,2.499999936844688e-06,0.0005084415315650403,0.9920634627342224,0.035683345049619675
53,1.0,2.499999936844688e-06,0.0004491723666433245,0.9920634627342224,0.035570621490478516
54,1.0,2.499999936844688e-06,0.0004095965705346316,0.9920634627342224,0.036518123000860214
55,1.0,2.499999936844688e-06,0.0003558462194632739,0.9940476417541504,0.03897459805011749
