epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
30,0.9724342823028564,9.999999747378752e-06,0.08572634309530258,0.9702380895614624,0.10524176806211472
31,0.9809160232543945,9.999999747378752e-06,0.06105663254857063,0.9821428656578064,0.07744332402944565
32,0.9902459979057312,9.999999747378752e-06,0.04249989613890648,0.9801587462425232,0.07942172884941101
33,0.9864291548728943,9.999999747378752e-06,0.035552140325307846,0.9821428656578064,0.06239917129278183
34,0.9932146072387695,9.999999747378752e-06,0.026090003550052643,0.988095223903656,0.07004819810390472
35,0.995759129524231,9.999999747378752e-06,0.019039655104279518,0.9861111044883728,0.062482547014951706
36,0.9949109554290771,9.999999747378752e-06,0.016610121354460716,0.9821428656578064,0.06374628841876984
37,0.9944868683815002,9.999999747378752e-06,0.017412979155778885,0.988095223903656,0.04737016558647156
38,0.9978795647621155,9.999999747378752e-06,0.014617906883358955,0.988095223903656,0.04419294744729996
39,0.9987277388572693,9.999999747378752e-06,0.01039990782737732,0.988095223903656,0.04039032384753227
40,0.9991518259048462,9.999999747378752e-06,0.006588280200958252,0.988095223903656,0.04720939323306084
41,0.9966073036193848,9.999999747378752e-06,0.011027365922927856,0.9861111044883728,0.04600711539387703
42,0.9987277388572693,9.999999747378752e-06,0.006666124798357487,0.988095223903656,0.04189978912472725
43,0.9995759129524231,9.999999747378752e-06,0.005432907026261091,0.9900793433189392,0.043097831308841705
44,1.0,4.999999873689376e-06,0.003887638682499528,0.9861111044883728,0.04568830132484436
45,0.9995759129524231,4.999999873689376e-06,0.003312832908704877,0.9861111044883728,0.03972833231091499
46,0.9987277388572693,4.999999873689376e-06,0.00596346240490675,0.9861111044883728,0.0464463084936142
47,0.9991518259048462,4.999999873689376e-06,0.00431950343772769,0.9861111044883728,0.04020514711737633
48,1.0,4.999999873689376e-06,0.0023028291761875153,0.9861111044883728,0.040777090936899185
49,1.0,4.999999873689376e-06,0.002916111843660474,0.9861111044883728,0.0391140878200531
50,1.0,4.999999873689376e-06,0.002300598658621311,0.9861111044883728,0.04243137314915657
51,1.0,4.999999873689376e-06,0.002531526843085885,0.9900793433189392,0.04381072148680687
52,1.0,4.999999873689376e-06,0.0019387082429602742,0.988095223903656,0.03911931440234184
53,0.9991518259048462,4.999999873689376e-06,0.002866281196475029,0.9861111044883728,0.04263686016201973
54,1.0,2.499999936844688e-06,0.002190912142395973,0.9861111044883728,0.045799482613801956
55,1.0,2.499999936844688e-06,0.0018259038915857673,0.9861111044883728,0.04324320703744888
56,1.0,2.499999936844688e-06,0.0013095251051709056,0.9861111044883728,0.04144055023789406
57,0.9995759129524231,2.499999936844688e-06,0.0021341131068766117,0.9861111044883728,0.0425332672894001
